,0,1,2,3,4,5,6,7,8,9
153,0.05803720478205532,-0.03586130421335046,0.1873500427989451,0.3695622836726076,-0.16085966930443532,-0.29351208121540817,0.048280896539476134,-0.10885588608196256,0.07171243227349285,-0.1129853019227412
154,0.10382971318213316,0.025155160601154393,0.12365645616780117,0.3529767852225778,-0.1862905330890744,-0.3906414352218306,0.08070516678987838,-0.11893230166413163,0.19053504392014609,-0.1556250711282678
155,0.12739356126783502,0.04682018425689375,0.07679542430303841,0.2863798594562583,-0.15664278072343327,-0.42833238975929533,0.10093689269171364,-0.10682586883720291,0.28641126027798536,-0.20856474474915054
156,0.125740290221889,0.044971034926036615,0.05417628651587486,0.16752155704371466,-0.06394778315788824,-0.35557263761494146,0.06352700881319187,-0.06807423014403079,0.3126381511263343,-0.2656589918989087
157,0.09382075264349583,0.05465887851536449,0.06158413686996194,0.017306569133388326,0.03237024074150523,-0.1376260011990881,-0.03945998532503083,-0.017118214462646678,0.2445856785517114,-0.31290365697012296
158,0.05131333636405078,0.08006355044482312,0.050150453384008184,-0.09338878268196499,0.1427282077774441,0.10817581074805946,-0.14861993562251033,0.03247841378475546,0.11809865158090693,-0.36417577536898704
159,-0.007292068434794893,0.08950883006949291,0.056805796498445776,-0.170370428485155,0.20829096391153915,0.3428238946743302,-0.21558719637605067,0.05342198626859172,-0.01510992720687162,-0.38180079804163874
160,-0.07362044208502058,0.07019253374822462,0.07953484831308971,-0.22769942471213878,0.2392558318826009,0.5394932051281073,-0.23723724792927897,0.05391099573905787,-0.12363506612968753,-0.3706529788281655
161,-0.12253723372955687,0.03030303128095057,0.08734529317152495,-0.25196975163853474,0.220903827876048,0.6375818798628127,-0.20299908011966838,0.04557833303111558,-0.1671680362494938,-0.32949983425666785
162,-0.13962743850150472,0.0012646891462747265,0.08635440662421232,-0.23261349268799703,0.1715175862703791,0.6305594821276693,-0.159390386449939,0.03081009510972048,-0.17913588433884417,-0.25815383099569034
163,-0.11815329661476796,-0.010047177051524317,0.06522121707995103,-0.16940412594309526,0.1116360265044893,0.4968323961249983,-0.10991196785515189,0.019790488377397657,-0.14752424036591466,-0.17549926093197948
164,-0.06928443405209599,-0.01069429298780578,0.04017647191841891,-0.09455082929764141,0.041731470059261415,0.2886265641210833,-0.05817656209586716,0.009575863763089843,-0.08417412394821785,-0.0835779037402861
165,-0.020980022865097266,-0.004696498493742115,0.013479667275747927,-0.02850413137867855,0.005256038544062225,0.08871516230165673,-0.01706838731575526,0.002528853573596763,-0.02334683585363007,-0.021145690256733046
166,-0.003753058424567702,-0.0008081507800967911,0.002881782836693805,-0.004887041036074471,-0.0002852785010794292,0.015810462887460436,-0.002965163182250684,0.00018640477242910715,-0.0036738550666684552,-0.003418423632042208
167,-1.904676692939167e-05,-1.4556225125994143e-06,2.2862122187661125e-05,-2.456020508089654e-05,-9.410235114866635e-06,8.417829075285435e-05,-1.2787478177606377e-05,-1.7241914461614562e-06,-3.151057804127849e-05,-1.055428504643027e-05
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,3.3875375546498816e-07,-4.507876343308077e-07,-2.298159823025925e-06,5.433182478241213e-06,1.405551320480313e-06,-5.064126939623127e-06,1.161896796652907e-06,-4.212308498265441e-07,3.6703427506890403e-07,-3.459051447567374e-07
170,-9.427895949612133e-05,-5.4884739971714354e-05,-0.00030487967404473765,0.000565282131905323,0.0001720181604275055,-0.0004433897692896511,7.427736540264418e-05,0.0005776866148373829,1.1789732154030748e-05,-0.0005183672276708309
171,0.0004129372740643369,0.000525646389889366,-0.0037059127759592175,0.009815854488214652,0.0031482978944442712,-0.008165574933099096,0.00016237270676136236,0.0013256063499228908,-0.0001390017418452098,-0.0032418239868339635
172,-8.664171538157184e-05,3.3642043383451956e-05,-0.010396883606155328,0.03536861033590515,0.0182413148063687,-0.028492888673259064,-0.00016046425069508614,0.0068957029745731965,-0.002317404137765155,-0.01886384508217911
173,-0.005589039078288414,-0.004522180520579332,-0.002509629987775886,0.07305768150535498,0.034210444875302636,-0.04495723012649126,-0.007512589260227772,0.013427841847869156,-0.016920923826168017,-0.038974871342951856
174,-0.021861673588577022,-0.0194017111531522,0.03496080165971268,0.11514110444271405,0.055343098118112694,-0.04222564444058091,-0.019305817473389875,0.017358634627777585,-0.05032799888369443,-0.07118860437278357
175,-0.04270218037347021,-0.0457376185157272,0.0879794168040279,0.16821395425230368,0.08723420967792697,-0.037946688112870275,-0.026056465541310785,0.018290008788807734,-0.08901330641382822,-0.12244697380357583
176,-0.05749727475089813,-0.08052934206996766,0.13583207398864544,0.23279958325268402,0.12051352954452753,-0.04338800810952363,-0.025356669492587462,0.014657455526140131,-0.10990020485194785,-0.1882360171819914
177,-0.0634964607928314,-0.11792777202400502,0.18306057818190719,0.27741578601090255,0.1443534900588834,-0.032296948391661376,-0.019430913799110917,-0.004211829378036193,-0.10469682385291082,-0.26122154401208775
178,-0.051773854478994956,-0.15162896665473846,0.20479130788921585,0.30561337987220294,0.10389019853787537,-0.03422901754863998,-0.01612975786406455,-0.027156923179440212,-0.04309307349945184,-0.2827295324856677
179,-0.017603816844789066,-0.17111195029461534,0.184373769058218,0.31587315147782785,-0.02909854197260188,-0.08143671072210336,-0.005437096137400194,-0.0740874999583943,0.08115303078943269,-0.18578283306571386
180,0.031681927631763085,-0.15146983691495824,0.1318571682065729,0.3208719868334292,-0.2334193578120453,-0.18517708308539957,0.017303860150141005,-0.14826670550493454,0.20368047850398618,0.03873685452923657
181,0.0867966374081344,-0.08294747756669171,0.08668977394619241,0.3143018025693649,-0.46672111616083756,-0.287187209844247,0.016606468313009645,-0.26447167926598636,0.2540948909879755,0.37113746293575345
182,0.12803659990298308,-0.012386452683998836,0.071447919010718,0.28536486383335913,-0.6488927821418604,-0.34118960945596916,0.010189356994458693,-0.38497861914917975,0.24285266853307003,0.6747646541887606
183,0.15887477670417594,0.01572789548280001,0.0938717671081389,0.21666058432074503,-0.6859779829216183,-0.3465690160165806,-0.021966001283712636,-0.4536579225674624,0.21157591230821257,0.8310175924044307
184,0.17261196405648363,0.019812672617977097,0.13376624242166152,0.12139520758775726,-0.5277591153478326,-0.25614695413099925,-0.11761473051004315,-0.4255720422086922,0.17704959410793217,0.711949790713305
185,0.16392950561004666,0.032994019392484523,0.1652371059002237,-0.015094268295220033,-0.24423999730324011,-0.04208904680131491,-0.25134166453700296,-0.32410378719539207,0.13562062343901934,0.37269851464852455
186,0.12380695245187062,0.06542015859857472,0.16629656733732334,-0.13328902783977545,0.0457152854554708,0.21026788684765704,-0.354793767147942,-0.2016742375024937,0.07248406063692175,-0.018793136576780944
187,0.04038233926863795,0.07346496184470498,0.16006043653344781,-0.2289895225406478,0.2494127076079249,0.4653693327658049,-0.39331563424938126,-0.08479646473853267,0.008281814557443552,-0.3308571192734222
188,-0.060629453042421,0.05523651463605689,0.16486706515828684,-0.3020300290275961,0.32068213623614356,0.7022078507430434,-0.367960989459292,-0.01648644780995369,-0.07645608444826923,-0.4733423310001422
189,-0.1504118880729004,0.015470682959832512,0.16314651207841227,-0.3459141872786279,0.31262186591992996,0.8707101747060222,-0.30743198966868773,0.022153714135212933,-0.15307981799474243,-0.490006621275809
190,-0.19734658069780472,-0.01512464373278951,0.14711698091070796,-0.3509211596283478,0.250648669478208,0.9334609735601935,-0.24915164840208723,0.030108400487985305,-0.19817632786056985,-0.4163090718816364
191,-0.18875659368902128,-0.026867995480609527,0.11828071108717304,-0.2847597945382079,0.16071103662247122,0.8194696238057496,-0.18430130103589223,0.021633394581353854,-0.19764946844380019,-0.2947118659132144
192,-0.13030116029381777,-0.02237842216368544,0.08803376027076008,-0.1785615588117085,0.05888007701582634,0.5478617962072457,-0.10896381385614323,0.00742161002070069,-0.14515731429283554,-0.15293419491774565
193,-0.051289259244176114,-0.011530375565977805,0.04008175224865867,-0.07033783726343448,0.0036570918751451533,0.2181553885763654,-0.03834120990704921,-0.0003013128396231854,-0.056105317945719824,-0.04708864365888974
194,-0.010750124336497364,-0.002679046574789322,0.009402661786570473,-0.014639293148257092,-0.0018272712735657689,0.04552582899421625,-0.007270183663677075,-0.0007385661394067474,-0.010815688616938804,-0.008710270109705239
195,-0.0005590794550330822,-0.00020782272039672364,0.0005177699167527893,-0.0008425649302221784,-0.0003056827835109451,0.002495308630301129,-0.00030669219302684175,-0.00014549847894544928,-0.00016407431318009503,-0.0005873944384452282
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,-6.547329004738646e-05,-6.197660284301115e-05,-0.00028612561637061446,0.00032660512704616053,0.00015126633366084074,-0.0002537362175223732,0.00012392043619389244,0.0006638159019074244,0.00011222034763012069,-0.0007179461825538893
198,-0.000808340444942603,-0.0005372982754179805,-0.00127490389088974,0.0006745509342577073,0.0012586015601234015,-0.00025645851030989345,-0.00019633098991286868,0.004949270591715019,0.0001386823895978801,-0.004201423267545381
199,-0.001240273204853953,-0.0008482931860498426,-0.009486518360809486,0.01647674166155389,0.007660506097248131,-0.013617963447561545,0.0008701438276239593,0.01598883546158935,0.0013525658755627994,-0.017433572196557837
200,-0.004982129463292347,-0.004040263491522164,-0.021930543916175316,0.0541757517543973,0.030469672351522592,-0.0411044888577205,-0.0013176943419301156,0.045174322770057805,0.00032523442533210166,-0.05784002765299939
201,-0.016526727990732813,-0.016301558386110013,-0.015534457757516051,0.09173644387898675,0.06042056081656537,-0.05254931946794483,-0.010466376351615696,0.0851644303426113,-0.013273174009067705,-0.11598233396441432
202,-0.040081129952757824,-0.0420220241508425,0.009380607376313656,0.13236876045615523,0.10040346444784262,-0.04282641394451679,-0.017545183331731475,0.13370014993985574,-0.030250712073901617,-0.20928274142057812
203,-0.05847299134145369,-0.07852196379555705,0.040014876631714665,0.16547294607519475,0.1577626995294344,-0.03644752201249189,-0.013250754279751241,0.1731517772813095,-0.030017603241292008,-0.32717838384922726
204,-0.06506496628645925,-0.12103024853030808,0.05965021885198521,0.1827606979142155,0.20570027129106183,-0.03300589753422938,0.0028816573056193694,0.19840991546773948,0.005478039752957688,-0.4421943213412946
205,-0.06521621425959503,-0.16108781084179397,0.06581903558866585,0.1688740509868706,0.20804274770412068,0.008466664610966483,0.007085543616312289,0.1990192039803308,0.06373079525016252,-0.5006855774280883
206,-0.04959513160413806,-0.19571681795026782,0.06370758462779676,0.13728406604836163,0.07311969431576112,0.030132968362410365,0.0009916045403364875,0.15465395953717664,0.15526394075576413,-0.37114982463883056
207,-0.027658053377042576,-0.21639510334093834,0.05380905946326103,0.09292950837358273,-0.22073086056445776,0.022082876300125422,0.0009458732389844536,0.046294175381268406,0.23110628493762203,0.02219246167409896
208,-0.0023525015240386344,-0.1873646109313068,0.04653262284262325,0.049963405279537035,-0.6004261465121906,-0.008703889820962128,0.004698457985597891,-0.10589641290209138,0.21883762519286193,0.5909306581276502
209,0.03048281462610749,-0.09392446250015181,0.052210897936326474,0.011121179707782522,-0.9343041848733905,-0.02015733805578066,-0.0011867308843353103,-0.27675224893343014,0.09739646190433454,1.1344187130545194
210,0.06747302696587199,0.017370189011090192,0.10993856941370997,-0.02217301869530866,-1.1492688010854522,0.01844114464580459,-0.039546202541709985,-0.4398977074651115,-0.11412428250055918,1.53803506272067
211,0.10539360977265652,0.08399035053934856,0.17606229313109933,-0.029679813861270707,-1.1497380958195196,0.04388839748178713,-0.12401787081440735,-0.5221197317093728,-0.2687869055148376,1.6599600136352046
212,0.13332642244028226,0.0761024308595776,0.244552295011315,-0.05463225808865067,-0.9190638912938868,0.11399631607693902,-0.26006189601942564,-0.484687153002508,-0.34844764503048004,1.4638935293107191
213,0.1579397112634188,0.05536793089654285,0.26595677313701505,-0.08843653310774192,-0.4914584011739696,0.17841971430110598,-0.3849464766731124,-0.3494457624211321,-0.2983636512321146,0.9162390736340422
214,0.1564918232346692,0.03967332033037768,0.23495129675174367,-0.13813947729726922,-0.055578269995367566,0.23236745237989498,-0.4372168091436087,-0.18004269309677232,-0.12895186980418286,0.24055182296519131
215,0.10235723913854772,0.031243553611408233,0.20017890247911707,-0.20007844496324562,0.22861570488780347,0.3427461442499092,-0.4167860043613876,-0.04038104490720411,-0.00367461370691146,-0.27913630575462683
216,0.012359820490348297,0.01726938553209546,0.1654953313628013,-0.25639297024322044,0.3281182507370132,0.5119331616929313,-0.36290624945993183,0.02712809290539946,0.03505064249716357,-0.5177639131877979
217,-0.08765989550953918,-0.0049083182394813255,0.1553867961568224,-0.3271780535069544,0.3208594727134735,0.7284458637771685,-0.31202446502301534,0.04999269459817503,-0.02198822557722445,-0.5520247116540837
218,-0.16131928341754032,-0.026412910880391653,0.14525275505784274,-0.35331108663747524,0.24728517393885283,0.8705867098696647,-0.25547233954044646,0.04915562788162983,-0.09512112970574904,-0.47921351215241403
219,-0.1960213055084695,-0.04125077657335962,0.13324160040874564,-0.3241906150750025,0.14327465287374208,0.8931432701831405,-0.1959394755396738,0.028566450071718055,-0.1539372612165419,-0.345126773069249
220,-0.15742093247484584,-0.034912161274232426,0.11323418724525547,-0.2228675687481936,0.03889120684441475,0.672225938857535,-0.12403704748153942,0.0034514104057873918,-0.15015356051755624,-0.18003951643838498
221,-0.07214996336138259,-0.016999608394661657,0.06163318596638352,-0.09896813008026294,-0.0038577413700558016,0.3085051211556491,-0.05077387465001076,-0.003956576044546799,-0.07956206754592655,-0.06178490239833021
222,-0.01518407791096971,-0.004027264498237741,0.013785072859843012,-0.02060610595679344,-0.003620708957341346,0.06402960827347282,-0.009511778588853813,-0.0016412571326208324,-0.014158766647432297,-0.012451320736575821
223,-0.00016419405589692077,-0.00016944773805462429,-4.4987575280467626e-05,-0.00032572029884181733,-0.00013935460460112205,0.0008258089896860065,-0.0001921211761376698,-7.598023282957475e-06,0.0006004691482196279,-0.0004168082246891623
224,5.488908945358378e-05,2.0002592773436215e-05,-1.3289751510739807e-05,7.108738501814112e-06,-4.627957489153215e-06,-4.664785563169373e-05,8.723795663554714e-06,-2.8767508673162332e-05,1.5277213756174127e-05,-6.412041250524466e-06
225,-0.0004356143877804865,-0.0002736450831632662,-0.0008092794250792946,0.00019255641952303573,0.0004284276323621038,-4.699860121315485e-05,0.00016617579659034367,0.0034548813386775855,0.00038902436402154356,-0.0031689024089911087
226,-0.003068672096246212,-0.0018259419151313082,-0.005669251964671921,0.0009023630816491009,0.00398380998432924,9.353715822363285e-05,-0.0007666749013341976,0.021412848448980764,0.0015619005864848487,-0.01765611803114179
227,-0.006808301533067163,-0.004372801955250617,-0.020044831605810418,0.019662732637692658,0.015440687450388707,-0.01574011512115355,0.0005893086667622636,0.05537407969145045,0.005981105780893767,-0.05198690443025098
228,-0.014647905824033807,-0.011448969832841592,-0.03936940253946714,0.057707957562517974,0.045394685392119466,-0.043970115039077724,-0.00198859882837453,0.11276085429270197,0.011580646512155072,-0.11992315652005543
229,-0.03203052230604975,-0.031157865643316712,-0.04560061604888928,0.08221891569437641,0.08403615673067263,-0.04891742589583542,-0.00663611943031564,0.19991650299357316,0.014641360308176324,-0.22424123489420422
230,-0.05568847544315188,-0.06241037650271096,-0.03476558423438449,0.09553036552672503,0.12834596381924127,-0.03096584413239073,-0.007253372521624966,0.2849208283382147,0.02097939351325442,-0.3507432810292027
231,-0.06403254527712783,-0.0992973170488402,-0.03942158876840736,0.08481349200110205,0.19955968731491577,-0.027765236479697232,0.009266001908241252,0.3604146829432342,0.06626592387743449,-0.5049378043568327
232,-0.06853656760599199,-0.14050455731315575,-0.035215298032703804,0.02550398833065779,0.21873406311756285,0.029089384390786434,0.02438791248063698,0.3911384766040251,0.11948836078894387,-0.5820308131701004
233,-0.06283416500331652,-0.17482894345843175,-0.05909087310685576,-0.03545515615953227,0.16038086405311405,0.0708136429129306,0.023256713112527933,0.3849986502259243,0.20448167797877023,-0.5308673880971606
234,-0.047679327199066965,-0.20963838155342263,-0.06531310270888424,-0.10234320658048457,-0.08918141176459758,0.0816674463493266,0.011175113041699061,0.3068626001933498,0.26815369257562016,-0.16966509355299147
235,-0.052682797384083845,-0.22567659779816385,-0.06034909055131987,-0.17450550665691553,-0.43564903562489465,0.13440831215469776,0.016516317060867078,0.20361482522967694,0.24518761631195274,0.3314125755940084
236,-0.05186480863130743,-0.18624627314782533,-0.05506067942842399,-0.22834808226418418,-0.7348294357548774,0.173014289510026,0.04292068574959326,0.12444141520866503,0.14845754815297044,0.7434041002257941
237,-0.031057104238262877,-0.039357380045695875,-0.026849609600306662,-0.2500154799229948,-0.8954394198772258,0.25139745866302743,0.03985264620822038,0.057404761051691566,-0.094178931954475,0.9465544169164698
238,-0.008699769864870144,0.1380420594598297,0.04014865316086126,-0.23195495162341506,-0.9230093759594715,0.36074335771542604,-0.03399181881103734,0.008438432418555523,-0.3835350278548798,0.9679180852328294
239,0.031136696710230796,0.2357443739892594,0.10143503166006348,-0.16059414544481374,-0.8221330213191954,0.3753862189948441,-0.1725516833844583,-0.03138692705780168,-0.5827879812558,0.942806276092436
240,0.07269195483578975,0.1870368427413173,0.17362349557779627,-0.10139689736043375,-0.6108833942260818,0.3442857759318814,-0.31737425480098413,-0.03530123885673889,-0.6426532176407559,0.8453859271917363
241,0.11388179375696836,0.08666587501724361,0.23108755706030953,-0.06727831757738285,-0.27546100819618813,0.2498125053937526,-0.41559042219528464,-0.0031427228544675355,-0.525654620033742,0.5356098665624615
242,0.1599273700725305,0.009123086813388356,0.2026541381590743,-0.054877958228583885,0.06090931707602567,0.07497693007021425,-0.4209732316528966,0.056112766820462595,-0.2017420290691317,0.07079809717047202
243,0.17050810693529939,-0.02339757084705371,0.13838893370255845,-0.07777492908279543,0.27816307523164996,-0.019987992004600448,-0.35471852579192803,0.10988841862713541,0.1136257879710052,-0.3545971440212504
244,0.12829059605685136,-0.018047505023005308,0.08440732612814938,-0.1356115161117655,0.34577346111697504,0.07452423334537865,-0.29993546417976635,0.1188617818047468,0.2235997628385998,-0.5387946566506215
245,0.04294595178689466,-0.016027994977612342,0.05884753067426246,-0.20528131459791094,0.3000631846570317,0.2812375700264552,-0.25176603541392406,0.10404630425530201,0.19073995110182748,-0.5304730593215412
246,-0.040879116943331247,-0.02671332114784457,0.06055016557387901,-0.2538934169376442,0.20408994794610186,0.48198466511924803,-0.20108639733533526,0.07340457718298726,0.09879265842317374,-0.4303682917442966
247,-0.11639303114314709,-0.04129527044509117,0.08205318474577995,-0.2644657809498001,0.09258171751914343,0.6390135973534882,-0.14876515388838935,0.034758749380371046,-0.020755176344939688,-0.29658584832665613
248,-0.13222514807628993,-0.03984054489649883,0.0955223064796759,-0.20308728698038836,0.009157010708187798,0.5846026829022232,-0.10352681830764221,0.0034705231132717666,-0.09227947765379606,-0.15627928943467967
249,-0.07535764758741725,-0.021212591454518846,0.0656919806061759,-0.10349839927029927,-0.014286874989709824,0.3187715483997764,-0.04856781050074056,-0.00682307606707112,-0.07156858453009621,-0.060827464634910594
250,-0.016531812015355207,-0.004513856397591468,0.016385143187152288,-0.022368782005610998,-0.004793450329739596,0.06971789993676332,-0.009562617063280108,-0.0027491834751411986,-0.017218054511410015,-0.012037947796251329
251,-0.0006179907253634856,-0.0001920375470080874,0.00046807562566354634,-0.0007123169550296702,-0.00021548650321080173,0.0023778181427883487,-0.00040073022589316606,-2.346072052868859e-05,-0.00042635039033966373,-0.00039513191712833054
252,-4.9501107420514404e-05,-4.256567481791876e-05,-0.00013770807844189263,-6.750196930460184e-06,5.912343414023305e-05,1.9507343001893047e-05,-2.1259395682649305e-06,0.0005782259656135216,5.4726303415859214e-05,-0.0004907027395114754
253,-0.0006606115954109182,-0.00042963924612697134,-0.0013941171201877862,0.0001888512812476543,0.0007046739746079363,-4.617089829087008e-05,0.00017839089886722388,0.005528023059599517,0.0006253941250679469,-0.004875707127257115
254,-0.004749845493307932,-0.002650987772232607,-0.008176769698992876,0.0010671018609859028,0.0057568108483398404,0.00029648346449094544,-0.0007876759622791147,0.03150382071728424,0.0025556240280312113,-0.026319274826803993
255,-0.011503594496734243,-0.006943978982702555,-0.02493887977607865,0.01577356518068343,0.018633010257580674,-0.012045518771454196,-0.00013127320933400966,0.08268772635949465,0.009219972978909554,-0.07399491101223196
256,-0.02416230028069355,-0.017405877543796525,-0.04529672550663084,0.036192170174163915,0.04715906014819271,-0.027810849583136517,-0.0014546631833653942,0.16454938362753627,0.021795372252004522,-0.15991633293478286
257,-0.043194745520455574,-0.03692955110101974,-0.05617302727600166,0.04105210321439792,0.08697781829815589,-0.019803405873262726,-0.007044539299818506,0.261951554238679,0.03207924447022101,-0.2707391723309488
258,-0.05288151800105244,-0.06271282306202336,-0.06331999992972001,0.026640336041921668,0.12519015014162727,-0.011124972722314226,-0.00068857080660744,0.3475330946304443,0.05929120207723561,-0.3842963596871497
259,-0.04503032346593367,-0.08821200835751328,-0.08653176709507321,-0.02448651583855118,0.18450584065229605,-0.002952516680804539,0.019907337715391556,0.4099214766195271,0.11416411467250563,-0.5018548629649416
260,-0.04171893687488572,-0.12293815420644233,-0.09561520382541903,-0.12919335687494632,0.15124202559582828,0.06425367375464486,0.03403055598949638,0.40278773758872044,0.1778871372222585,-0.4648176115553825
261,-0.026029912494697792,-0.15074033019686714,-0.11268278782020494,-0.2294643132846227,0.011402175786250676,0.11062463590866432,0.008598856835152328,0.3392415204862056,0.2344584689106921,-0.21209863446856342
262,-0.03210631459949571,-0.1851624012639944,-0.10998793904252882,-0.3150224911030337,-0.23337223172917865,0.1747354992713628,0.012973708332469011,0.2605844474014035,0.2530427566181208,0.14768453561152675
263,-0.06407623941185837,-0.20351463087804417,-0.116268728226393,-0.37306314874474067,-0.426952165903945,0.2887536000915542,0.0508807608357578,0.25350684139679336,0.1918090609935033,0.3639657569120026
264,-0.07604601262210103,-0.15228904375834998,-0.14316516906880405,-0.37601859791430936,-0.4727186943055475,0.35642969519935536,0.12728222566377886,0.3134160965199564,0.07011275031641884,0.3064402607006131
265,-0.05352637888913411,0.046232721181495504,-0.1490699756369424,-0.3129331553268485,-0.4047287801514925,0.43179300212732064,0.10072982943057057,0.37076034558569937,-0.18880220868203948,0.08827441118872234
266,-0.020242284331686313,0.28420759679350577,-0.13662570335218396,-0.18120939298831865,-0.29993768020495915,0.4377645163183361,-0.028313754535810406,0.3841209404384573,-0.4626647156775958,-0.07631019007459248
267,0.028378828791542528,0.39402119475743974,-0.0938621526162345,-0.023906670846571346,-0.1775773783531721,0.32938460205096026,-0.20566900529695015,0.3552221981453549,-0.6319118015284351,-0.08661143746648793
268,0.0625487238834999,0.26413934728536886,-0.00013939882652756752,0.08074373610376677,-0.061169042526002734,0.15374542567411,-0.31796638973739033,0.31151823203445517,-0.6009451558779296,0.010403228361009547
269,0.10674361613268166,0.06196190827393061,0.08402631619552635,0.1151132159683651,0.1155881727186875,-0.08473634051573803,-0.3571040778994416,0.26040148985895056,-0.3806435682394237,0.014907391238593908
270,0.16749387146540304,-0.05689467583721447,0.09606883836764554,0.10554493937055429,0.2586688197196223,-0.3375968329910476,-0.33399837309680014,0.22268253243953665,-0.009060988037431056,-0.13777699372446878
271,0.22316823388424165,-0.0757335879047485,0.03141993626960475,0.07070167281459482,0.332731699762484,-0.5019023083261549,-0.27188148686561603,0.21331341358739236,0.33156896701579097,-0.35039451891160517
272,0.2420510353645173,-0.04074533907704156,-0.05384167198326304,0.019044791101241073,0.32510127710080206,-0.48430907990629024,-0.22271535750937949,0.18818376770405973,0.4666819267683316,-0.4299592775672095
273,0.2001317364325433,-0.011672435796616962,-0.08455590939806033,-0.055048704749223284,0.25576179127522586,-0.27750316014145315,-0.1761963195546403,0.14467792481062972,0.4175982994772593,-0.41055683579613145
274,0.11528506285093297,-0.0054243805413566205,-0.051263523661303136,-0.12001067596877955,0.1471009473434001,-0.0011340944550732339,-0.1323248070623994,0.07874094785042453,0.26289766907916967,-0.30098218177043845
275,0.009972756123495812,-0.018469316688993136,-0.0022721200457143063,-0.1492148822679834,0.05270665251658675,0.23840897760928148,-0.09005430676769789,0.028052603778833757,0.10521522334065107,-0.19000692435013963
276,-0.06677321235383694,-0.029106033900521223,0.043650642423926335,-0.128713741674959,-0.00462637227148375,0.3376940085835535,-0.0643235692583683,0.004486313526416926,-0.009892051904311899,-0.10190831118184997
277,-0.05274845729936368,-0.01792421325951311,0.04268110009749006,-0.07005748394335208,-0.013035989845292941,0.21463898962601213,-0.032940143750753346,-0.003408630281261563,-0.037098646178589795,-0.04200654635981256
278,-0.010061343433356117,-0.003596572177017642,0.009017432480888097,-0.013291163182546225,-0.003233345930455787,0.040375685231110056,-0.005480988918038558,-0.00143998118544481,-0.006535863262601361,-0.007832916739527265
279,-0.0005256594820421117,-0.0003542174599308085,-6.050196789695581e-05,-0.0004236679063044425,-0.00025034817767476597,0.0012644197223720805,-0.0002450196326870148,0.00013188557660362974,0.0012513473888926241,-0.0008309209521937968
280,-8.271963062200075e-05,-6.384873921066434e-05,-0.00021277103463069593,-1.9666988728063274e-05,0.00010055150793531853,3.0105685092668844e-05,1.9064043236209107e-05,0.0008833565808905262,9.396774354174744e-05,-0.0007742096737616124
281,-0.0008709502275375318,-0.00039478929902157464,-0.001291836016829779,9.112277142321453e-05,0.0006977705699195782,7.42864315057003e-05,0.00017064692202938545,0.005703856438564592,0.0006935348296356617,-0.00507839608729989
282,-0.0050451243251394,-0.0025401749393997664,-0.0075359947290384414,0.0005783833287764449,0.005840129495045932,0.0005499960721711123,-0.0008409839509531192,0.03135600422744915,0.0026375265020390404,-0.026522538262605488
283,-0.012227557139534825,-0.006532129770663683,-0.02213064501490924,0.012628420356285638,0.018408420986596875,-0.009374205577668698,-0.0005660740500631947,0.07907893253350304,0.008305337430322482,-0.07093766665815184
284,-0.025058361056652136,-0.015202410509062667,-0.041208712779299814,0.01947476927664801,0.04091240255108876,-0.015263062727157824,-0.004885544592136196,0.15254922640232005,0.019764702535940898,-0.1382687117776705
285,-0.033650397878099716,-0.02799781247470126,-0.049239436644686774,0.007153139709549552,0.06800549685114715,-0.008168978932293958,-0.010862545633040115,0.22226179675012195,0.028738030943937176,-0.20862911882002222
286,-0.025220962267579135,-0.04236553812622855,-0.0695687095613363,-0.03296505937745656,0.10838706815414847,-0.00566210708907329,-0.00243582801488363,0.27429671148190266,0.06064696129570632,-0.2826859626205932
287,0.002792185777634359,-0.053707405535000086,-0.1038434607208504,-0.10776725982980254,0.13446106176705191,-0.0043391299953677905,0.01292808510417291,0.2725918239912203,0.10278217401647376,-0.2779328716190324
288,0.01975504868101849,-0.07225534813865195,-0.09913231615310356,-0.23058805994161452,0.05242376344798909,0.07080739259203926,0.012766162484322847,0.1829816316046879,0.11579103613108468,-0.07856638206871859
289,0.016120114112703907,-0.09887120261422501,-0.09738007443438462,-0.35560593440980676,-0.08634499883086919,0.1984067237197608,-0.01118551428101669,0.08744778499252477,0.13162033720032887,0.18483497023475037
290,-0.011764525273832753,-0.14406076150229596,-0.13673481812809835,-0.4203488297223116,-0.18975508901595942,0.29099712566805164,0.03841942544290585,0.08289794536981673,0.17636086219301741,0.2809794713867805
291,-0.05552291700337658,-0.18727300151606588,-0.20316454676006515,-0.4252201722141138,-0.18350702011635217,0.39194481374778517,0.14479407732265331,0.1913755355434592,0.1982221651119701,0.08895439365096662
292,-0.07371917290448717,-0.13787787673773838,-0.2760261968271197,-0.3224343261984899,-0.06391402553709669,0.4052817864598595,0.2170986540888189,0.3359359022378048,0.13186533021434038,-0.26765276048418973
293,-0.03950193501828032,0.10173384987845166,-0.32034517744557317,-0.12329808179838479,0.03622605614369811,0.3384113380688397,0.1328018790876545,0.3989422738128508,-0.12410006053718706,-0.47655911909359716
294,0.02161847317319478,0.4126674158999539,-0.3112970888823699,0.10160406733107016,0.11075323826505562,0.19668791855360315,-0.0730613832683232,0.3467631611898623,-0.4169062396125549,-0.4898535059914886
